OID_;navn;type;innfartsparkering;referanse;id;bruksområde;antall_avgiftsfrie_plasser;antall_avgiftsbelagte_plasser;plasser_reservert_handikappede;antall_ladeplasser;antall_parkeringsplasser_små_k;antall_parkeringsplasser_store_;areal;avgift;avgifts__restriksjonsinfo;vinterdriftsklasse;brøyterodenummer;strørodenummer;byggeår;eier;vedlikeholdsansvarlig;parkeringstilbyder_navn;parkeringstilbyder_id;organisasjonsnummer;versjonsnummer;skiltplan_id;kjøretøytype__dimensjonerende;adresse;postnummer;poststed;lengdegrad;breddegrad;ORIG_FID;Long;Lat
1387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24303;18,9908066;69,6936035
1388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24304;18,9038525;69,6430435
1389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24305;18,9064713;69,6444855
1390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24306;18,9445343;69,6451263
1391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24307;18,9051609;69,6419754
1392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24308;18,9418526;69,6788025
1393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24309;18,9223537;69,6781693
1394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24310;18,9458122;69,6780777
1395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24311;18,9376297;69,6835175
1396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24312;18,9255428;69,6769180
1397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24313;18,9540710;69,6862640
1398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24314;18,9484577;69,6847610
1399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24315;18,9250851;69,6324844
1400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24316;18,9481945;69,6561432
1401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24317;19,0022392;69,6930847
1402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24318;18,9521427;69,6633072
1403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24319;18,9270115;69,7094345
1404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24320;18,9132500;69,6640930
1405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24321;18,9220772;69,6686859
1406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24322;18,9228115;69,6685104
1407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24323;18,9113216;69,6631165
1408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24324;18,9141617;69,6575165
1409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24325;18,9135189;69,6638641
1410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24326;18,9801235;69,7032928
1411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24327;18,9808769;69,7011414
1412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24328;18,9712467;69,6974945
1413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24329;18,9732323;69,6997833
1414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24330;18,9660473;69,6965332
1415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24331;19,0043468;69,6989059
1416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24332;19,0032501;69,6986542
1417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24333;19,0041065;69,6998138
1418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24334;18,9795933;69,7015915
1419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24335;18,9769630;69,6998215
1420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24336;19,0052700;69,6995926
1421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24337;18,9770622;69,6997299
1422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24338;18,9766407;69,7002411
1423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24339;19,0790367;69,6860428
1424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24340;19,0811272;69,6818924
1425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24341;19,0808926;69,6865768
1426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24342;19,0803719;69,6821213
1427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24343;19,0806808;69,6821442
1428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24344;19,0816059;69,6893692
1429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24345;19,0816975;69,6869736
1430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24346;19,0824680;69,6889420
1431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24347;18,9640388;69,6331100
1432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24348;18,9705544;69,6376038
1433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24350;19,0823536;69,6882858
1434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24351;19,0821133;69,6874466
1435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24352;19,0822277;69,6886444
1436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24353;19,0809841;69,6851273
1437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24354;19,0822868;69,6878510
1438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24355;19,0753651;69,6864090
1439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24356;19,0761280;69,6887207
1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24357;19,0774689;69,6883774
1441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24358;19,0780506;69,6858826
1442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24359;19,0773449;69,6887360
1443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24360;19,0799866;69,6847229
1444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24361;19,0791302;69,6825485
1445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24362;19,0786686;69,6847076
1446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24363;19,0757446;69,6864548
1447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24364;19,0723991;69,6845322
1448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24365;19,0747452;69,6843414
1449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24366;19,0794621;69,6824951
1450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24367;19,0743332;69,6846924
1451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24368;18,9946861;69,6911392
1452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24369;19,0091476;69,6986160
1453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24370;19,0045662;69,6988602
1454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24371;19,0056667;69,6948547
1455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24372;19,0025558;69,6936569
1456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24373;19,0146484;69,7104950
1457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24374;19,0062237;69,6944351
1458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24375;18,9540901;69,8305588
1459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24376;18,9492264;69,8305283
1460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24377;28,5093384;70,4373169
1461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24378;28,2450047;70,4380722
1462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24379;19,0816212;69,6799774
1463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24380;19,0620613;69,6802521
1464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24381;18,9301968;69,6733475
1465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24382;18,9267979;69,6733017
1466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24383;18,9284401;69,6737823
1467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24384;18,9409351;69,6466904
1468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24385;18,9297066;69,6567535
1469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24386;18,9230385;69,6485519
1470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24387;18,9293003;69,6568680
1471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24388;18,9500351;69,6646271
1472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24389;18,9423943;69,6553116
1473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24390;18,9322624;69,6802139
1474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24391;18,9621487;69,6760406
1475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24392;18,9736958;69,6972504
1476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24393;19,0064449;69,6942139
1477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24394;18,9733639;69,6972809
1478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24395;19,0079918;69,6946182
1479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24396;18,9731083;69,6973267
1480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24397;18,9748402;69,6974487
1481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24398;18,9726925;69,6959381
1482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24399;18,9741764;69,6977997
1483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24400;18,9747486;69,6973419
1484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24401;18,9422016;69,6791077
1485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24402;18,9367256;69,6486740
1486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24403;18,9425049;69,6769867
1487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24404;18,9386024;69,6787643
1488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24405;18,9452248;69,6802597
1489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24406;18,9676304;69,6795578
1490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24407;18,9419422;69,6800537
1491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24408;18,9620304;69,6773682
1492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24409;18,9296074;69,6805649
1493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24410;18,9410191;69,6801605
1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24411;18,9383602;69,6800003
1495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24412;18,9418964;69,6780701
1496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24413;18,9456863;69,6793823
1497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24414;18,9626179;69,6767197
1498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24415;18,9423389;69,6778946
1499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24416;18,9304447;69,6807327
1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24417;18,9659882;69,6964340
1501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24418;18,9035721;69,6797714
1502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24419;18,9064007;69,6796341
1503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24420;18,9068146;69,6827316
1504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24421;18,9076118;69,6810837
1505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24422;18,9068260;69,6837234
1506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24423;18,9703102;69,6826019
1507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24424;19,0094891;69,7009735
1508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24425;19,0089874;69,7012329
1509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24426;18,9239368;69,6314163
1510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24427;19,0746975;69,6782532
1511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24428;19,0481586;69,6726074
1512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24429;19,0482807;69,6725235
1513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24430;19,0455151;69,6735687
1514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24431;18,9717388;69,6821747
1515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24432;18,9710178;69,6823883
1516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24433;18,9713383;69,6831131
1517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24434;18,9721889;69,6840820
1518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24435;18,9746323;69,6845779
1519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24436;18,9480801;69,6442261
1520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24437;18,9260731;69,6341171
1521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24438;18,9617577;69,6538544
1522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24439;19,0354195;69,6674042
1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24440;19,0189304;69,6444016
1524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24441;18,9042435;69,6419907
1525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24442;19,0148125;69,7102890
1526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24443;19,0784054;69,6815491
1527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24444;19,0710335;69,6810837
1528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24445;19,0691147;69,6815720
1529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24446;18,9040356;69,6463013
1530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24447;18,9064960;69,6437759
1531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24448;18,9067001;69,6467972
1532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24449;18,9069405;69,6427078
1533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24450;19,0067196;69,6942139
1534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24451;18,9449768;69,6450653
1535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24452;18,9419098;69,6449280
1536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24453;18,9418831;69,6450653
1537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24454;18,9976196;69,6916199
1538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24455;18,9957714;69,6915131
1539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24456;18,9969196;69,6849670
1540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24457;18,9906807;69,6834564
1541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24458;18,9814949;69,6853333
1542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24459;18,9815140;69,6852188
1543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24460;18,9820614;69,6851730
1544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24461;18,9810448;69,6852951
1545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24462;18,9796753;69,6846237
1546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24463;18,9890594;69,6812897
1547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24464;18,9897118;69,6815948
1548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24465;18,9890633;69,6820145
1549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24466;18,9817600;69,6815948
1550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24467;18,9901695;69,6825714
1551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24468;16,5388546;68,7983093
1552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24469;18,8633499;69,6921921
1553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24470;18,8576603;69,6916885
1554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24471;18,8611088;69,6902618
1555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24472;18,8646297;69,6912003
1556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24473;18,9268360;69,6754990
1557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24474;18,9310455;69,6762314
1558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24475;18,9193821;69,6745071
1559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24476;18,9266853;69,6727753
1560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24477;18,9201679;69,6728821
1561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24478;16,5516434;68,7258835
1562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24479;16,5501003;68,7252274
1563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24481;16,5327129;68,7879639
1564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24482;16,5317802;68,7926483
1565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24484;16,5328712;68,7970505
1566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24485;16,5270329;68,7967987
1567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24486;16,5354614;68,7859802
1568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24487;16,5844955;68,7866058
1569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24489;16,5313320;68,8062286
1570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24490;16,5876732;68,7873535
1571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24491;16,5410900;68,8017807
1572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24492;16,5381699;68,8049469
1573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24493;16,5388393;68,8001404
1574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24494;16,5386295;68,7991486
1575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24495;16,5367241;68,8049316
1576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24496;16,5334148;68,8042526
1577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24498;16,5384407;68,7987366
1578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24499;16,5394917;68,7996140
1579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24500;16,5384846;68,8057785
1580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24501;16,5236378;68,8052979
1581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24502;16,5384560;68,8053360
1582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24503;16,5396214;68,8093796
1583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24504;16,5830841;68,7849731
1584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24505;16,5904732;68,7896423
1585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24506;16,5795898;68,7852478
1586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24507;16,5801888;68,7848892
1587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24509;16,5802326;68,7853165
1588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24510;16,5848198;68,7881622
1589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24511;16,5860748;68,7882919
1590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24512;16,5856037;68,7816010
1591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24513;16,5867653;68,7879868
1592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24514;16,5893250;68,7892380
1593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24515;16,5770111;68,7825851
1594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24516;16,5867786;68,7875900
1595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24517;16,5856552;68,7881927
1596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24518;16,5852528;68,7881927
1597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24519;16,5640965;68,7335510
1598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24520;16,5595818;68,7626038
1599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24521;16,5573921;68,7620773
1600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24522;16,5542984;68,7618561
1601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24523;16,5877590;68,7824326
1602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24524;16,5606365;68,7730255
1603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24525;16,5649910;68,7785645
1604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24526;16,5690136;68,7794418
1605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24527;16,5610809;68,7722092
1606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24528;16,5682030;68,7791901
1607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24529;16,5653534;68,7803268
1608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24530;16,5688477;68,7797928
1609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24531;16,5202789;68,7824478
1610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24532;16,5206394;68,7824173
1611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24533;16,5461807;68,8030319
1612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24535;16,4991245;68,8067627
1613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24536;16,4314117;68,7928848
1614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24537;16,5085144;68,8159866
1615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24539;16,5434666;68,7591171
1616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24540;16,3788528;68,8276367
1617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24541;16,5249825;68,7970505
1618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24542;16,5220909;68,7961807
1619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24543;16,5255527;68,7943954
1620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24544;16,5206985;68,7820511
1621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24545;16,5240326;68,7935715
1622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24546;16,5237446;68,7961426
1623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24547;16,5200176;68,7823334
1624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24548;16,4503155;68,7952423
1625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24549;16,5592003;68,7435303
1626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24550;16,5567837;68,7520523
1627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24551;16,5519485;68,7467117
1628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24554;23,3760338;69,9559708
1629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24558;16,4895477;68,8521042
1630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24559;23,4233150;69,9551697
1631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24560;16,5097790;68,8050613
1632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24561;23,2457275;69,9580307
1633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24562;23,3528156;69,9749222
1634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24563;16,5144157;68,8130951
1635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24564;16,5111790;68,8052979
1636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24565;16,5581684;68,7699966
1637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24566;16,5592937;68,7713165
1638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24567;23,4150639;69,9593353
1639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24568;16,5436745;68,7586136
1640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24569;23,3182716;69,9688797
1641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24570;23,5219860;69,9831009
1642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24571;23,5297546;69,9811783
1643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24572;23,4344006;69,9331589
1644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24573;23,5895844;70,1221008
1645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24574;23,3705597;69,9730301
1646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24575;23,4886570;69,9256058
1647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24576;23,2404900;69,9072495
1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24577;23,2502651;69,8850327
1649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24578;23,2500095;69,8950119
1650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24579;23,2444382;69,8941650
1651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24581;23,5316257;70,0187378
1652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24582;22,8417435;70,0972290
1653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24583;23,2731781;69,9675827
1654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24584;23,2740402;69,9660797
1655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24585;23,3642464;69,9616852
1656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24586;23,2878437;69,9722900
1657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24587;22,8930588;70,1128235
1658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24588;22,8991051;70,1148605
1659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24589;22,8905582;70,1122055
1660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24590;22,8810616;70,1065140
